gid,date,major_heading_id,minor_heading_id,speech_id,paragraph_pid,agreed_text,motion_title,motion_gid,chamber,__index_level_0__
uk.org.publicwhip/debate/2022-03-22e.301.3.10,2022-03-22,uk.org.publicwhip/debate/2022-03-22e.179.0,uk.org.publicwhip/debate/2022-03-22e.301.0,uk.org.publicwhip/debate/2022-03-22e.301.3,e301.3/10,Question agreed to.,Appoint Reasons Committee,uk.org.publicwhip/debate/2022-03-22e.301.3.5,house-of-commons,441
uk.org.publicwhip/debate/2022-03-22e.306.7.4,2022-03-22,uk.org.publicwhip/debate/2022-03-22e.306.4,uk.org.publicwhip/debate/2022-03-22e.306.6,uk.org.publicwhip/debate/2022-03-22e.306.7,e306.7/4,Question agreed to.,Delegated Legislation: Sanctions,uk.org.publicwhip/debate/2022-03-22e.306.7.3,house-of-commons,442
uk.org.publicwhip/debate/2022-03-22e.312.0.11,2022-03-22,uk.org.publicwhip/debate/2022-03-22e.308.0,"",uk.org.publicwhip/debate/2022-03-22e.312.0,e312.0/11,Question put and agreed to.,Adjournment Debate: NHS Capital Spend and Health Inequalities,uk.org.publicwhip/debate/2022-03-22e.308.1.1,house-of-commons,443
uk.org.publicwhip/debate/2022-03-23c.390.0.9,2022-03-23,uk.org.publicwhip/debate/2022-03-23c.388.0,"",uk.org.publicwhip/debate/2022-03-23c.390.0,c390.0/9,Question put and agreed to.,Leave for Bill: Short and Holiday-Let  Accommodation (Registration) Bill,uk.org.publicwhip/debate/2022-03-23c.388.2.1,house-of-commons,31
uk.org.publicwhip/debate/2022-03-23c.392.5.3,2022-03-23,uk.org.publicwhip/debate/2022-03-23c.392.4,"",uk.org.publicwhip/debate/2022-03-23c.392.5,c392.5/3,Question agreed to.,Commercial Rent (Coronavirus) Bill: Programme (No. 3),uk.org.publicwhip/debate/2022-03-23c.392.1.1,house-of-commons,32
uk.org.publicwhip/debate/2022-03-23c.403.0.10,2022-03-23,uk.org.publicwhip/debate/2022-03-23c.400.0,"",uk.org.publicwhip/debate/2022-03-23c.403.0,c403.0/10,Question put and agreed to.,Approve: Boiler Upgrade Scheme (England and Wales) Regulations 2022,uk.org.publicwhip/debate/2022-03-23c.400.1.1,house-of-commons,33
uk.org.publicwhip/debate/2022-03-23c.411.1.10,2022-03-23,uk.org.publicwhip/debate/2022-03-23c.406.0,"",uk.org.publicwhip/debate/2022-03-23c.411.1,c411.1/10,Question put and agreed to.,Adjournment Debate: Bradford City of Culture Bid,uk.org.publicwhip/debate/2022-03-23c.406.1.1,house-of-commons,34
uk.org.publicwhip/debate/2022-03-24c.508.4.16,2022-03-24,uk.org.publicwhip/debate/2022-03-24c.462.0,"",uk.org.publicwhip/debate/2022-03-24c.508.4,c508.4/16,Question agreed to.,Second Reading: National Insurance Contributions (Increase of Thresholds) Bill,uk.org.publicwhip/debate/2022-03-24c.462.2.1,house-of-commons,523
uk.org.publicwhip/debate/2022-03-24c.511.1.4,2022-03-24,uk.org.publicwhip/debate/2022-03-24c.511.0,"",uk.org.publicwhip/debate/2022-03-24c.511.1,c511.1/4,Question agreed to.,NATIONAL INSURANCE CONTRIBUTIONS (INCREASE OF THRESHOLDS) BILL: MONEY,uk.org.publicwhip/debate/2022-03-24c.511.1.2,house-of-commons,524
uk.org.publicwhip/debate/2022-03-24c.540.0.4,2022-03-24,uk.org.publicwhip/debate/2022-03-24c.526.0,"",uk.org.publicwhip/debate/2022-03-24c.540.0,c540.0/4,Question put and agreed to.,Adjournment Debate: Lower Thames Crossing,uk.org.publicwhip/debate/2022-03-24c.526.1.1,house-of-commons,525
uk.org.publicwhip/debate/2022-03-28c.608.6.8,2022-03-28,uk.org.publicwhip/debate/2022-03-28c.608.5,"",uk.org.publicwhip/debate/2022-03-28c.608.6,c608.6/8,Question agreed to.,Skills and post-16 education bill [lords]: Programme (No. 2),uk.org.publicwhip/debate/2022-03-28c.608.6.1,house-of-commons,275
uk.org.publicwhip/debate/2022-03-28c.640.0.2,2022-03-28,uk.org.publicwhip/debate/2022-03-28c.623.0,uk.org.publicwhip/debate/2022-03-28c.623.2,uk.org.publicwhip/debate/2022-03-28c.640.0,c640.0/2,Question agreed to.,After Clause 49 - Application of Police and Criminal Evidence Act 1984 to National Food Crime Unit of Food Standards Agency,uk.org.publicwhip/debate/2022-03-28c.623.3.1,house-of-commons,276
uk.org.publicwhip/debate/2022-03-28c.651.1.3,2022-03-28,uk.org.publicwhip/debate/2022-03-28c.651.0,"",uk.org.publicwhip/debate/2022-03-28c.651.1,c651.1/3,Question agreed to.,Business of the House,uk.org.publicwhip/debate/2022-03-28c.651.1.1,house-of-commons,277
uk.org.publicwhip/debate/2022-03-28c.674.0.2,2022-03-28,uk.org.publicwhip/debate/2022-03-28c.652.1,"",uk.org.publicwhip/debate/2022-03-28c.674.0,c674.0/2,Question put and agreed to.,War Pensions and Armed Forces Compensation Scheme Payments,uk.org.publicwhip/debate/2022-03-28c.652.2.1,house-of-commons,278
uk.org.publicwhip/debate/2022-03-28c.680.1.6,2022-03-28,uk.org.publicwhip/debate/2022-03-28c.676.0,"",uk.org.publicwhip/debate/2022-03-28c.680.1,c680.1/6,Question put and agreed to.,Adjournment Debate: Lateral Flow Tests in Healthcare Settings,uk.org.publicwhip/debate/2022-03-28c.676.1.1,house-of-commons,279
uk.org.publicwhip/debate/2022-03-29b.725.2.18,2022-03-29,uk.org.publicwhip/debate/2022-03-29b.725.0,"",uk.org.publicwhip/debate/2022-03-29b.725.2,b725.2/18,Question put and agreed to.,Leave for Bill: Covid-19 Vaccine Damage Payments,uk.org.publicwhip/debate/2022-03-29b.725.2.1,house-of-commons,535
uk.org.publicwhip/debate/2022-03-29b.739.1.8,2022-03-29,uk.org.publicwhip/debate/2022-03-29b.728.0,"",uk.org.publicwhip/debate/2022-03-29b.739.1,b739.1/8,Question put and agreed to.,Civil Proceedings,uk.org.publicwhip/debate/2022-03-29b.728.2.1,house-of-commons,536
uk.org.publicwhip/debate/2022-03-29b.788.7.3,2022-03-29,uk.org.publicwhip/debate/2022-03-29b.742.1,"",uk.org.publicwhip/debate/2022-03-29b.788.7,b788.7/3,Question put and agreed to.,Appointment of Lord Lebedev,uk.org.publicwhip/debate/2022-03-29b.742.3.2,house-of-commons,537
uk.org.publicwhip/debate/2022-03-29b.789.2.3,2022-03-29,uk.org.publicwhip/debate/2022-03-29b.789.1,"",uk.org.publicwhip/debate/2022-03-29b.789.2,b789.2/3,Question agreed to.,Regulatory Reform,uk.org.publicwhip/debate/2022-03-29b.789.2.1,house-of-commons,538
uk.org.publicwhip/debate/2022-03-30b.858.0.2,2022-03-30,uk.org.publicwhip/debate/2022-03-30b.856.0,"",uk.org.publicwhip/debate/2022-03-30b.858.0,b858.0/2,Question put and agreed to.,Leave for Bill: Breast Screening,uk.org.publicwhip/debate/2022-03-30b.856.2.1,house-of-commons,466
uk.org.publicwhip/debate/2022-03-30b.892.3.11,2022-03-30,uk.org.publicwhip/debate/2022-03-30b.860.0,uk.org.publicwhip/debate/2022-03-30b.860.3,uk.org.publicwhip/debate/2022-03-30b.892.3,b892.3/11,Question agreed to.,After Clause 148 - Mandatory training on learning disability and autism,uk.org.publicwhip/debate/2022-03-30b.892.3.10,house-of-commons,467
uk.org.publicwhip/debate/2022-03-30b.964.1.7,2022-03-30,uk.org.publicwhip/debate/2022-03-30b.959.0,"",uk.org.publicwhip/debate/2022-03-30b.964.1,b964.1/7,Question put and agreed to.,Adjournment Debate: Electric Vehicle Charging Infrastructure,uk.org.publicwhip/debate/2022-03-30b.959.1.1,house-of-commons,468
uk.org.publicwhip/debate/2022-03-31b.1060.1.3,2022-03-31,uk.org.publicwhip/debate/2022-03-31b.1038.1,"",uk.org.publicwhip/debate/2022-03-31b.1060.1,b1060.1/3,Question put and agreed to.,Long Covid: Impact on the Workforce,uk.org.publicwhip/debate/2022-03-31b.1038.2.1,house-of-commons,404
uk.org.publicwhip/debate/2022-03-31b.1106.0.2,2022-03-31,uk.org.publicwhip/debate/2022-03-31b.1097.0,"",uk.org.publicwhip/debate/2022-03-31b.1106.0,b1106.0/2,Question put and agreed to.,Adjournment Debate: Ambulance Response Times: Shropshire,uk.org.publicwhip/debate/2022-03-31b.1097.1.1,house-of-commons,405
uk.org.publicwhip/debate/2022-04-19a.133.4.16,2022-04-19,uk.org.publicwhip/debate/2022-04-19a.93.0,"",uk.org.publicwhip/debate/2022-04-19a.133.4,a133.4/16,Question put and agreed to.,Second Reading: Online Safety Bill,uk.org.publicwhip/debate/2022-04-19a.93.2.1,house-of-commons,605
uk.org.publicwhip/debate/2022-04-19a.136.11.6,2022-04-19,uk.org.publicwhip/debate/2022-04-19a.136.10,"",uk.org.publicwhip/debate/2022-04-19a.136.11,a136.11/6,Question agreed to.,Online Safety Bill (Money),uk.org.publicwhip/debate/2022-04-19a.136.11.2,house-of-commons,606
uk.org.publicwhip/debate/2022-04-19a.136.13.5,2022-04-19,uk.org.publicwhip/debate/2022-04-19a.136.12,"",uk.org.publicwhip/debate/2022-04-19a.136.13,a136.13/5,Question agreed to.,Online Safety Bill (Ways and Means),uk.org.publicwhip/debate/2022-04-19a.136.13.1,house-of-commons,607
uk.org.publicwhip/debate/2022-04-19a.136.15.3,2022-04-19,uk.org.publicwhip/debate/2022-04-19a.136.14,"",uk.org.publicwhip/debate/2022-04-19a.136.15,a136.15/3,Question agreed to.,Disapply Standing Order 41A,uk.org.publicwhip/debate/2022-04-19a.136.15.1,house-of-commons,608
uk.org.publicwhip/debate/2022-04-19a.136.9.2,2022-04-19,uk.org.publicwhip/debate/2022-04-19a.136.8,"",uk.org.publicwhip/debate/2022-04-19a.136.9,a136.9/2,Question agreed to.,Online Safety Bill (Programme),uk.org.publicwhip/debate/2022-04-19a.136.1.1,house-of-commons,609
uk.org.publicwhip/debate/2022-04-19a.137.2.3,2022-04-19,uk.org.publicwhip/debate/2022-04-19a.137.1,"",uk.org.publicwhip/debate/2022-04-19a.137.2,a137.2/3,Question agreed to.,Online Safety Bill (Carry-Over),uk.org.publicwhip/debate/2022-04-19a.137.2.1,house-of-commons,610
uk.org.publicwhip/debate/2022-04-19a.141.0.11,2022-04-19,uk.org.publicwhip/debate/2022-04-19a.138.0,"",uk.org.publicwhip/debate/2022-04-19a.141.0,a141.0/11,Question put and agreed to.,Adjournment Debate: UK City of Culture: Southampton’s Bid,uk.org.publicwhip/debate/2022-04-19a.138.1.1,house-of-commons,611
uk.org.publicwhip/debate/2022-04-19a.89.2.20,2022-04-19,uk.org.publicwhip/debate/2022-04-19a.89.0,"",uk.org.publicwhip/debate/2022-04-19a.89.2,a89.2/20,Question put and agreed to.,Leave for Bill: Sewage Discharges,uk.org.publicwhip/debate/2022-04-19a.89.2.1,house-of-commons,604
uk.org.publicwhip/debate/2022-04-20c.167.2.11,2022-04-20,uk.org.publicwhip/debate/2022-04-20c.167.0,"",uk.org.publicwhip/debate/2022-04-20c.167.2,c167.2/11,Question put and agreed to.,Leave for Bill: Hereditary Titles (Female Succession),uk.org.publicwhip/debate/2022-04-20c.167.2.1,house-of-commons,296
uk.org.publicwhip/debate/2022-04-20c.167.4.8,2022-04-20,uk.org.publicwhip/debate/2022-04-20c.167.3,"",uk.org.publicwhip/debate/2022-04-20c.167.4,c167.4/8,Question agreed to.,Subsidy ContRol Bill (Programme) (No. 3),uk.org.publicwhip/debate/2022-04-20c.167.4.1,house-of-commons,297
uk.org.publicwhip/debate/2022-04-20c.180.1.9,2022-04-20,uk.org.publicwhip/debate/2022-04-20c.180.0,"",uk.org.publicwhip/debate/2022-04-20c.180.1,c180.1/9,Question agreed to.,Building Safety Bill (Programme) (No. 3),uk.org.publicwhip/debate/2022-04-20c.180.1.1,house-of-commons,298
uk.org.publicwhip/debate/2022-04-20c.299.3.10,2022-04-20,uk.org.publicwhip/debate/2022-04-20c.235.0,uk.org.publicwhip/debate/2022-04-20c.299.0,uk.org.publicwhip/debate/2022-04-20c.299.3,c299.3/10,Question agreed to.,Appoint Reasons Committee,uk.org.publicwhip/debate/2022-04-20c.299.3.5,house-of-commons,299
uk.org.publicwhip/debate/2022-04-20c.308.1.9,2022-04-20,uk.org.publicwhip/debate/2022-04-20c.304.0,"",uk.org.publicwhip/debate/2022-04-20c.308.1,c308.1/9,Question put and agreed to.,Adjournment Debate: Planning and Development: Women’s Safety,uk.org.publicwhip/debate/2022-04-20c.304.1.1,house-of-commons,300
uk.org.publicwhip/debate/2022-04-21b.428.3.12,2022-04-21,uk.org.publicwhip/debate/2022-04-21b.351.0,"",uk.org.publicwhip/debate/2022-04-21b.428.3,b428.3/12,Question put and agreed to.,Referral of Prime Minister to Committee of Privileges,uk.org.publicwhip/debate/2022-04-21b.351.2.1,house-of-commons,280
uk.org.publicwhip/debate/2022-04-21b.438.1.3,2022-04-21,uk.org.publicwhip/debate/2022-04-21b.430.0,"",uk.org.publicwhip/debate/2022-04-21b.438.1,b438.1/3,Question put and agreed to.,Adjournment Debate: Digital Persecution,uk.org.publicwhip/debate/2022-04-21b.430.1.1,house-of-commons,281
uk.org.publicwhip/debate/2022-04-25b.542.1.8,2022-04-25,uk.org.publicwhip/debate/2022-04-25b.522.0,uk.org.publicwhip/debate/2022-04-25b.522.3,uk.org.publicwhip/debate/2022-04-25b.542.1,b542.1/8,Question agreed to.,Appoint Reasons Committee: 29B,uk.org.publicwhip/debate/2022-04-25b.542.1.3,house-of-commons,539
uk.org.publicwhip/debate/2022-04-25b.549.0.2,2022-04-25,uk.org.publicwhip/debate/2022-04-25b.547.0,"",uk.org.publicwhip/debate/2022-04-25b.549.0,b549.0/2,Question put and agreed to.,United Kingdom Statistics Authority,uk.org.publicwhip/debate/2022-04-25b.547.1.2,house-of-commons,540
uk.org.publicwhip/debate/2022-04-25b.550.0.3,2022-04-25,uk.org.publicwhip/debate/2022-04-25b.549.1,"",uk.org.publicwhip/debate/2022-04-25b.550.0,b550.0/3,Question put and agreed to.,Higher Education (Freedom of Speech) Bill (Carry-over),uk.org.publicwhip/debate/2022-04-25b.549.2.1,house-of-commons,541
uk.org.publicwhip/debate/2022-04-25b.553.1.6,2022-04-25,uk.org.publicwhip/debate/2022-04-25b.551.0,"",uk.org.publicwhip/debate/2022-04-25b.553.1,b553.1/6,Question put and agreed to.,First Reading: High Speed Rail (Crewe - Manchester) Bill (Carry-over),uk.org.publicwhip/debate/2022-04-25b.551.1.1,house-of-commons,542
uk.org.publicwhip/debate/2022-04-25b.554.10.2,2022-04-25,uk.org.publicwhip/debate/2022-04-25b.554.1,uk.org.publicwhip/debate/2022-04-25b.554.9,uk.org.publicwhip/debate/2022-04-25b.554.10,b554.10/2,Question agreed to.,Approve: Judicial Pensions Regulations 2022,uk.org.publicwhip/debate/2022-04-25b.554.8.3,house-of-commons,543
uk.org.publicwhip/debate/2022-04-25b.554.4.2,2022-04-25,uk.org.publicwhip/debate/2022-04-25b.554.1,uk.org.publicwhip/debate/2022-04-25b.554.3,uk.org.publicwhip/debate/2022-04-25b.554.4,b554.4/2,Question agreed to.,Delegated Legislation,uk.org.publicwhip/debate/2022-04-25b.554.2.1,house-of-commons,544
uk.org.publicwhip/debate/2022-04-25b.554.6.2,2022-04-25,uk.org.publicwhip/debate/2022-04-25b.554.1,uk.org.publicwhip/debate/2022-04-25b.554.5,uk.org.publicwhip/debate/2022-04-25b.554.6,b554.6/2,Question agreed to.,Delegated Legislation: Income Tax,uk.org.publicwhip/debate/2022-04-25b.554.4.3,house-of-commons,545
uk.org.publicwhip/debate/2022-04-25b.554.8.2,2022-04-25,uk.org.publicwhip/debate/2022-04-25b.554.1,uk.org.publicwhip/debate/2022-04-25b.554.7,uk.org.publicwhip/debate/2022-04-25b.554.8,b554.8/2,Question agreed to.,Delegated Legislation: Income Tax,uk.org.publicwhip/debate/2022-04-25b.554.6.3,house-of-commons,546
uk.org.publicwhip/debate/2022-04-25b.559.0.14,2022-04-25,uk.org.publicwhip/debate/2022-04-25b.555.0,"",uk.org.publicwhip/debate/2022-04-25b.559.0,b559.0/14,Question put and agreed to.,Adjournment Debate: Malnutrition and the NHS,uk.org.publicwhip/debate/2022-04-25b.555.1.1,house-of-commons,547
uk.org.publicwhip/debate/2022-04-26c.598.2.18,2022-04-26,uk.org.publicwhip/debate/2022-04-26c.598.0,"",uk.org.publicwhip/debate/2022-04-26c.598.2,c598.2/18,Question put and agreed to.,Leave for Bill: Whistleblowing,uk.org.publicwhip/debate/2022-04-26c.598.2.1,house-of-commons,22
uk.org.publicwhip/debate/2022-04-26c.600.1.9,2022-04-26,uk.org.publicwhip/debate/2022-04-26c.600.0,"",uk.org.publicwhip/debate/2022-04-26c.600.1,c600.1/9,Question agreed to.,Judicial Review and Courts Bill (Programme) (No. 3),uk.org.publicwhip/debate/2022-04-26c.600.1.1,house-of-commons,23
uk.org.publicwhip/debate/2022-04-26c.621.3.10,2022-04-26,uk.org.publicwhip/debate/2022-04-26c.601.0,uk.org.publicwhip/debate/2022-04-26c.621.0,uk.org.publicwhip/debate/2022-04-26c.621.3,c621.3/10,Question agreed to.,Appoint Reasons Committee,uk.org.publicwhip/debate/2022-04-26c.621.3.5,house-of-commons,24
uk.org.publicwhip/debate/2022-04-26c.659.0.5,2022-04-26,uk.org.publicwhip/debate/2022-04-26c.626.0,"",uk.org.publicwhip/debate/2022-04-26c.659.0,c659.0/5,Question put and agreed to.,Backbench Business - Childhood Cancer OutcomesBackbench Business,uk.org.publicwhip/debate/2022-04-26c.626.2.1,house-of-commons,25
uk.org.publicwhip/debate/2022-04-26c.688.3.3,2022-04-26,uk.org.publicwhip/debate/2022-04-26c.688.2,"",uk.org.publicwhip/debate/2022-04-26c.688.3,c688.3/3,Question agreed to.,Business of the House,uk.org.publicwhip/debate/2022-04-26c.688.3.1,house-of-commons,26
uk.org.publicwhip/debate/2022-04-26c.706.1.10,2022-04-26,uk.org.publicwhip/debate/2022-04-26c.689.0,"",uk.org.publicwhip/debate/2022-04-26c.706.1,c706.1/10,Question put and agreed to.,Ukraine,uk.org.publicwhip/debate/2022-04-26c.689.1.2,house-of-commons,27
uk.org.publicwhip/debate/2022-04-26c.727.1.9,2022-04-26,uk.org.publicwhip/debate/2022-04-26c.708.0,uk.org.publicwhip/debate/2022-04-26c.708.2,uk.org.publicwhip/debate/2022-04-26c.727.1,c727.1/9,Question agreed to.,Appoint Reasons Committee,uk.org.publicwhip/debate/2022-04-26c.727.1.4,house-of-commons,28
uk.org.publicwhip/debate/2022-04-26c.732.9.3,2022-04-26,uk.org.publicwhip/debate/2022-04-26c.732.2,uk.org.publicwhip/debate/2022-04-26c.732.8,uk.org.publicwhip/debate/2022-04-26c.732.9,c732.9/3,Question agreed to.,Delegated Legislation: Sanctions,uk.org.publicwhip/debate/2022-04-26c.732.9.2,house-of-commons,29
uk.org.publicwhip/debate/2022-04-26c.741.1.9,2022-04-26,uk.org.publicwhip/debate/2022-04-26c.734.0,"",uk.org.publicwhip/debate/2022-04-26c.741.1,c741.1/9,Question put and agreed to.,Adjournment Debate: Fossil Fuel Extraction,uk.org.publicwhip/debate/2022-04-26c.734.1.1,house-of-commons,30
uk.org.publicwhip/debate/2022-04-27a.801.2.23,2022-04-27,uk.org.publicwhip/debate/2022-04-27a.801.0,"",uk.org.publicwhip/debate/2022-04-27a.801.2,a801.2/23,Question put and agreed to.,Leave for Bill: Import of Products of Forced Labour From Xinjiang (Prohibition),uk.org.publicwhip/debate/2022-04-27a.801.2.1,house-of-commons,447
uk.org.publicwhip/debate/2022-04-27a.804.1.9,2022-04-27,uk.org.publicwhip/debate/2022-04-27a.804.0,"",uk.org.publicwhip/debate/2022-04-27a.804.1,a804.1/9,Question agreed to.,Elections Bill: Programme (No.2),uk.org.publicwhip/debate/2022-04-27a.804.1.1,house-of-commons,448
uk.org.publicwhip/debate/2022-04-27a.838.3.12,2022-04-27,uk.org.publicwhip/debate/2022-04-27a.805.0,uk.org.publicwhip/debate/2022-04-27a.838.0,uk.org.publicwhip/debate/2022-04-27a.838.3,a838.3/12,Question agreed to.,Appoint Reasons Committee,uk.org.publicwhip/debate/2022-04-27a.838.3.7,house-of-commons,449
uk.org.publicwhip/debate/2022-04-27a.842.4.2,2022-04-27,uk.org.publicwhip/debate/2022-04-27a.842.1,uk.org.publicwhip/debate/2022-04-27a.842.3,uk.org.publicwhip/debate/2022-04-27a.842.4,a842.4/2,Question agreed to.,Delegated Legislation,uk.org.publicwhip/debate/2022-04-27a.842.2.1,house-of-commons,450
uk.org.publicwhip/debate/2022-04-27a.850.1.3,2022-04-27,uk.org.publicwhip/debate/2022-04-27a.845.0,"",uk.org.publicwhip/debate/2022-04-27a.850.1,a850.1/3,Question put and agreed to.,Adjournment Debate: Cotswold District Council: Solar Farms,uk.org.publicwhip/debate/2022-04-27a.845.1.1,house-of-commons,451
uk.org.publicwhip/debate/2022-05-10b.128.3.6,2022-05-10,uk.org.publicwhip/debate/2022-05-10b.119.0,"",uk.org.publicwhip/debate/2022-05-10b.128.3,b128.3/6,Question put and agreed to.,Adjournment Debate: UK Diagnostics Industry and  Covid-19 Recovery,uk.org.publicwhip/debate/2022-05-10b.119.1.1,house-of-commons,144
uk.org.publicwhip/debate/2022-05-11b.252.1.6,2022-05-11,uk.org.publicwhip/debate/2022-05-11b.252.0,"",uk.org.publicwhip/debate/2022-05-11b.252.1,b252.1/6,Question agreed to.,Independent Expert Panel,uk.org.publicwhip/debate/2022-05-11b.252.1.1,house-of-commons,618
uk.org.publicwhip/debate/2022-05-11b.262.1.4,2022-05-11,uk.org.publicwhip/debate/2022-05-11b.253.0,"",uk.org.publicwhip/debate/2022-05-11b.262.1,b262.1/4,Question put and agreed to.,Adjournment Debate: UK Shared Prosperity Fund:  Rural Areas,uk.org.publicwhip/debate/2022-05-11b.253.1.1,house-of-commons,619
uk.org.publicwhip/debate/2022-05-12b.385.0.6,2022-05-12,uk.org.publicwhip/debate/2022-05-12b.378.0,"",uk.org.publicwhip/debate/2022-05-12b.385.0,b385.0/6,Question put and agreed to.,Adjournment Debate: Safe Hands Funeral Plans,uk.org.publicwhip/debate/2022-05-12b.380.2.10,house-of-commons,269
uk.org.publicwhip/debate/2022-05-16c.517.0.18,2022-05-16,uk.org.publicwhip/debate/2022-05-16c.515.0,"",uk.org.publicwhip/debate/2022-05-16c.517.0,c517.0/18,Question put and agreed to.,Adjournment Debate: City of Culture 2025: Wrexham’s Bid,uk.org.publicwhip/debate/2022-05-16c.515.2.6,house-of-commons,244
uk.org.publicwhip/debate/2022-05-17d.657.5.2,2022-05-17,uk.org.publicwhip/debate/2022-05-17d.657.2,uk.org.publicwhip/debate/2022-05-17d.657.4,uk.org.publicwhip/debate/2022-05-17d.657.5,d657.5/2,Question agreed to.,Delegated Legislation,uk.org.publicwhip/debate/2022-05-17d.657.3.1,house-of-commons,224
