division_gid,motion_gid,chamber,__index_level_0__
uk.org.publicwhip/debate/2023-11-29b.850.0,uk.org.publicwhip/debate/2023-11-29b.848.3.1,house-of-commons,91
uk.org.publicwhip/debate/2023-11-29b.953.2,uk.org.publicwhip/debate/2023-11-29b.953.1.1,house-of-commons,92
uk.org.publicwhip/debate/2023-11-29b.957.0,uk.org.publicwhip/debate/2023-11-29b.956.3.3,house-of-commons,93
uk.org.publicwhip/debate/2023-11-29b.959.2,uk.org.publicwhip/debate/2023-11-29b.959.1.1,house-of-commons,94
uk.org.publicwhip/debate/2023-11-29b.965.2,uk.org.publicwhip/debate/2023-11-29b.965.1.1,house-of-commons,95
uk.org.publicwhip/debate/2023-11-29b.986.2,uk.org.publicwhip/debate/2023-11-29b.986.1.1,house-of-commons,96
uk.org.publicwhip/debate/2023-12-04d.145.2,uk.org.publicwhip/debate/2023-12-04d.145.1.1,house-of-commons,21
uk.org.publicwhip/debate/2023-12-04d.148.0,uk.org.publicwhip/debate/2023-12-04d.147.1.1,house-of-commons,22
uk.org.publicwhip/debate/2023-12-04d.152.2,uk.org.publicwhip/debate/2023-12-04d.152.1.1,house-of-commons,23
uk.org.publicwhip/debate/2023-12-04d.156.2,uk.org.publicwhip/debate/2023-12-04d.156.1.1,house-of-commons,24
uk.org.publicwhip/debate/2023-12-04d.173.8,uk.org.publicwhip/debate/2023-12-04d.173.5.1,house-of-commons,25
uk.org.publicwhip/debate/2023-12-12b.851.0,uk.org.publicwhip/debate/2023-12-12b.755.1.1,house-of-commons,40
uk.org.publicwhip/debate/2023-12-12b.856.0,uk.org.publicwhip/debate/2023-12-12b.851.1.3,house-of-commons,39
uk.org.publicwhip/debate/2023-12-12b.861.0,uk.org.publicwhip/debate/2023-12-12b.860.1.1,house-of-commons,41
uk.org.publicwhip/debate/2023-12-13c.954.0,uk.org.publicwhip/debate/2023-12-13c.935.1.1,house-of-commons,196
uk.org.publicwhip/debate/2023-12-13c.957.0,uk.org.publicwhip/debate/2023-12-13c.954.1.3,house-of-commons,195
uk.org.publicwhip/debate/2023-12-13c.973.3,uk.org.publicwhip/debate/2023-12-13c.973.2.1,house-of-commons,197
uk.org.publicwhip/debate/2023-12-13c.976.2,uk.org.publicwhip/debate/2023-12-13c.976.1.1,house-of-commons,198
uk.org.publicwhip/debate/2023-12-13c.980.2,uk.org.publicwhip/debate/2023-12-13c.980.1.1,house-of-commons,199
uk.org.publicwhip/debate/2024-01-09b.222.0,uk.org.publicwhip/debate/2024-01-09b.219.0.19,house-of-commons,13
uk.org.publicwhip/debate/2024-01-09b.265.0,uk.org.publicwhip/debate/2024-01-09b.227.1.1,house-of-commons,14
uk.org.publicwhip/debate/2024-01-10c.350.2,uk.org.publicwhip/debate/2024-01-10c.350.1.1,house-of-commons,69
uk.org.publicwhip/debate/2024-01-10c.366.2,uk.org.publicwhip/debate/2024-01-10c.366.1.1,house-of-commons,70
uk.org.publicwhip/debate/2024-01-10c.370.2,uk.org.publicwhip/debate/2024-01-10c.370.1.1,house-of-commons,71
uk.org.publicwhip/debate/2024-01-10c.373.2,uk.org.publicwhip/debate/2024-01-10c.373.1.1,house-of-commons,72
uk.org.publicwhip/debate/2024-01-10c.403.2,uk.org.publicwhip/debate/2024-01-10c.389.4.1,house-of-commons,74
uk.org.publicwhip/debate/2024-01-10c.407.0,uk.org.publicwhip/debate/2024-01-10c.403.3.3,house-of-commons,73
uk.org.publicwhip/debate/2024-01-15b.638.0,uk.org.publicwhip/debate/2024-01-15b.622.3.1,house-of-commons,7
uk.org.publicwhip/debate/2024-01-15b.650.0,uk.org.publicwhip/debate/2024-01-15b.649.4.1,house-of-commons,8
uk.org.publicwhip/debate/2024-01-15b.652.2,uk.org.publicwhip/debate/2024-01-15b.650.1.3,house-of-commons,9
uk.org.publicwhip/debate/2024-01-16e.700.0,uk.org.publicwhip/debate/2024-01-16e.696.2.1,house-of-commons,95
uk.org.publicwhip/debate/2024-01-16e.772.0,uk.org.publicwhip/debate/2024-01-16e.703.7.1,house-of-commons,101
uk.org.publicwhip/debate/2024-01-16e.776.0,uk.org.publicwhip/debate/2024-01-16e.772.1.3,house-of-commons,96
uk.org.publicwhip/debate/2024-01-16e.781.0,uk.org.publicwhip/debate/2024-01-16e.776.1.3,house-of-commons,97
uk.org.publicwhip/debate/2024-01-16e.786.2,uk.org.publicwhip/debate/2024-01-16e.786.1.1,house-of-commons,98
uk.org.publicwhip/debate/2024-01-16e.790.2,uk.org.publicwhip/debate/2024-01-16e.790.1.1,house-of-commons,99
uk.org.publicwhip/debate/2024-01-16e.794.0,uk.org.publicwhip/debate/2024-01-16e.793.1.1,house-of-commons,100
uk.org.publicwhip/debate/2024-01-17c.934.4,uk.org.publicwhip/debate/2024-01-17c.934.3.5,house-of-commons,161
uk.org.publicwhip/debate/2024-01-17c.939.2,uk.org.publicwhip/debate/2024-01-17c.939.1.1,house-of-commons,162
uk.org.publicwhip/debate/2024-01-17c.943.0,uk.org.publicwhip/debate/2024-01-17c.943.0,house-of-commons,165
uk.org.publicwhip/debate/2024-01-17c.948.2,uk.org.publicwhip/debate/2024-01-17c.948.1.1,house-of-commons,163
uk.org.publicwhip/debate/2024-01-17c.953.0,uk.org.publicwhip/debate/2024-01-17c.953.0,house-of-commons,166
uk.org.publicwhip/debate/2024-01-17c.958.0,uk.org.publicwhip/debate/2024-01-17c.957.1.1,house-of-commons,164
uk.org.publicwhip/debate/2024-01-17c.980.0,uk.org.publicwhip/debate/2024-01-17c.964.2.1,house-of-commons,167
uk.org.publicwhip/debate/2024-01-17c.993.2,uk.org.publicwhip/debate/2024-01-17c.993.3.1,house-of-commons,169
uk.org.publicwhip/debate/2024-01-17c.996.0,uk.org.publicwhip/debate/2024-01-17c.993.3.4,house-of-commons,168
uk.org.publicwhip/debate/2024-01-22d.109.5,uk.org.publicwhip/debate/2024-01-22d.46.0.1,house-of-commons,115
uk.org.publicwhip/debate/2024-01-22d.113.0,uk.org.publicwhip/debate/2024-01-22d.41.2.1,house-of-commons,114
uk.org.publicwhip/debate/2024-01-23f.230.0,uk.org.publicwhip/debate/2024-01-23f.200.3.1,house-of-commons,130
uk.org.publicwhip/debate/2024-01-23f.267.4,uk.org.publicwhip/debate/2024-01-23f.235.2.1,house-of-commons,131
uk.org.publicwhip/debate/2024-01-30c.802.6,uk.org.publicwhip/debate/2024-01-30c.735.5.1,house-of-commons,157
uk.org.publicwhip/debate/2024-01-30c.807.0,uk.org.publicwhip/debate/2024-01-30c.806.1.1,house-of-commons,158
uk.org.publicwhip/debate/2024-01-30c.814.0,uk.org.publicwhip/debate/2024-01-30c.813.3.9,house-of-commons,159
uk.org.publicwhip/debate/2024-01-30c.819.2,uk.org.publicwhip/debate/2024-01-30c.819.1.1,house-of-commons,160
uk.org.publicwhip/debate/2024-01-31d.924.2,uk.org.publicwhip/debate/2024-01-31d.924.3.3,house-of-commons,67
uk.org.publicwhip/debate/2024-01-31d.950.0,uk.org.publicwhip/debate/2024-01-31d.949.6.3,house-of-commons,68
uk.org.publicwhip/debate/2024-02-05c.75.2,uk.org.publicwhip/debate/2024-02-05c.75.1.1,house-of-commons,29
uk.org.publicwhip/debate/2024-02-05c.79.2,uk.org.publicwhip/debate/2024-02-05c.79.1.1,house-of-commons,30
uk.org.publicwhip/debate/2024-02-05c.90.0,uk.org.publicwhip/debate/2024-02-05c.84.2.1,house-of-commons,28
uk.org.publicwhip/debate/2024-02-06c.214.2,uk.org.publicwhip/debate/2024-02-06c.171.2.1,house-of-commons,66
uk.org.publicwhip/debate/2024-02-20a.647.3,uk.org.publicwhip/debate/2024-02-20a.647.2.3,house-of-commons,121
uk.org.publicwhip/debate/2024-02-20a.650.0,uk.org.publicwhip/debate/2024-02-20a.647.4.3,house-of-commons,122
uk.org.publicwhip/debate/2024-02-20a.671.0,uk.org.publicwhip/debate/2024-02-20a.654.0.1,house-of-commons,120
uk.org.publicwhip/debate/2024-02-21c.721.1,uk.org.publicwhip/debate/2024-02-21c.717.2.1,house-of-commons,75
uk.org.publicwhip/debate/2024-02-21c.803.5,uk.org.publicwhip/debate/2024-02-21c.803.3.1,house-of-commons,76
uk.org.publicwhip/debate/2024-02-27c.259.2,uk.org.publicwhip/debate/2024-02-27c.259.1.1,house-of-commons,87
uk.org.publicwhip/debate/2024-02-27c.262.2,uk.org.publicwhip/debate/2024-02-27c.262.1.1,house-of-commons,88
uk.org.publicwhip/debate/2024-02-27c.266.0,uk.org.publicwhip/debate/2024-02-27c.265.1.1,house-of-commons,89
uk.org.publicwhip/debate/2024-02-27c.281.4,uk.org.publicwhip/debate/2024-02-27c.281.3.6,house-of-commons,90
uk.org.publicwhip/debate/2024-02-27c.290.2,uk.org.publicwhip/debate/2024-02-27c.290.1.1,house-of-commons,91
uk.org.publicwhip/debate/2024-03-01a.543.2,uk.org.publicwhip/debate/2024-03-01a.543.1.2,house-of-commons,11
uk.org.publicwhip/debate/2024-03-01a.596.6,uk.org.publicwhip/debate/2024-03-01a.596.5.2,house-of-commons,12
uk.org.publicwhip/debate/2024-03-06b.852.5,uk.org.publicwhip/debate/2024-03-06b.852.1.1,house-of-commons,31
uk.org.publicwhip/debate/2024-03-12b.257.2,uk.org.publicwhip/debate/2024-03-12b.257.3.3,house-of-commons,127
uk.org.publicwhip/debate/2024-03-12b.262.0,uk.org.publicwhip/debate/2024-03-12b.261.5.1,house-of-commons,128
uk.org.publicwhip/debate/2024-03-13b.367.1,uk.org.publicwhip/debate/2024-03-13b.340.1.1,house-of-commons,133
uk.org.publicwhip/debate/2024-03-13b.370.0,uk.org.publicwhip/debate/2024-03-13b.331.3.1,house-of-commons,132
uk.org.publicwhip/debate/2024-03-13b.382.0,uk.org.publicwhip/debate/2024-03-13b.377.2.1,house-of-commons,134
uk.org.publicwhip/debate/2024-03-13b.385.2,uk.org.publicwhip/debate/2024-03-13b.385.1.1,house-of-commons,136
uk.org.publicwhip/debate/2024-03-13b.390.0,uk.org.publicwhip/debate/2024-03-13b.389.0.1,house-of-commons,135
uk.org.publicwhip/debate/2024-03-13b.393.0,uk.org.publicwhip/debate/2024-03-13b.392.4.3,house-of-commons,137
uk.org.publicwhip/debate/2024-03-14d.536.5,uk.org.publicwhip/debate/2024-03-14d.536.6.3,house-of-commons,172
uk.org.publicwhip/debate/2024-03-14d.539.11,uk.org.publicwhip/debate/2024-03-14d.539.10.1,house-of-commons,173
uk.org.publicwhip/debate/2024-03-18c.728.0,uk.org.publicwhip/debate/2024-03-18c.725.0.17,house-of-commons,43
uk.org.publicwhip/debate/2024-03-18c.732.0,uk.org.publicwhip/debate/2024-03-18c.728.1.5,house-of-commons,34
uk.org.publicwhip/debate/2024-03-18c.736.0,uk.org.publicwhip/debate/2024-03-18c.732.1.4,house-of-commons,35
uk.org.publicwhip/debate/2024-03-18c.741.2,uk.org.publicwhip/debate/2024-03-18c.741.1.1,house-of-commons,36
uk.org.publicwhip/debate/2024-03-18c.745.0,uk.org.publicwhip/debate/2024-03-18c.741.3.4,house-of-commons,37
uk.org.publicwhip/debate/2024-03-18c.750.0,uk.org.publicwhip/debate/2024-03-18c.749.1.1,house-of-commons,38
uk.org.publicwhip/debate/2024-03-18c.754.2,uk.org.publicwhip/debate/2024-03-18c.754.1.1,house-of-commons,39
uk.org.publicwhip/debate/2024-03-18c.758.3,uk.org.publicwhip/debate/2024-03-18c.758.2.1,house-of-commons,40
uk.org.publicwhip/debate/2024-03-18c.763.0,uk.org.publicwhip/debate/2024-03-18c.758.4.4,house-of-commons,41
uk.org.publicwhip/debate/2024-03-18c.767.0,uk.org.publicwhip/debate/2024-03-18c.763.1.4,house-of-commons,42
uk.org.publicwhip/debate/2024-03-19b.878.3,uk.org.publicwhip/debate/2024-03-19b.837.4.1,house-of-commons,102
uk.org.publicwhip/debate/2024-03-19b.882.2,uk.org.publicwhip/debate/2024-03-19b.882.1.1,house-of-commons,103
uk.org.publicwhip/debate/2024-03-19b.887.0,uk.org.publicwhip/debate/2024-03-19b.886.1.1,house-of-commons,104
uk.org.publicwhip/debate/2024-03-19b.891.2,uk.org.publicwhip/debate/2024-03-19b.891.1.1,house-of-commons,105
uk.org.publicwhip/debate/2024-03-22a.1187.4,uk.org.publicwhip/debate/2024-03-22a.1159.5.1,house-of-commons,86
uk.org.publicwhip/debate/2024-03-25b.1340.4,uk.org.publicwhip/debate/2024-03-25b.1302.4.1,house-of-commons,1
uk.org.publicwhip/debate/2024-03-25b.1344.2,uk.org.publicwhip/debate/2024-03-25b.1344.1.1,house-of-commons,3
uk.org.publicwhip/debate/2024-03-25b.1348.2,uk.org.publicwhip/debate/2024-03-25b.1348.1.1,house-of-commons,4
uk.org.publicwhip/debate/2024-03-25b.1353.0,uk.org.publicwhip/debate/2024-03-25b.1351.0.1,house-of-commons,2
uk.org.publicwhip/debate/2024-04-15e.108.1,uk.org.publicwhip/debate/2024-04-15e.108.2.3,house-of-commons,113
uk.org.publicwhip/debate/2024-04-15e.112.0,uk.org.publicwhip/debate/2024-04-15e.108.2.5,house-of-commons,108
uk.org.publicwhip/debate/2024-04-15e.117.0,uk.org.publicwhip/debate/2024-04-15e.112.1.5,house-of-commons,109
uk.org.publicwhip/debate/2024-04-15e.121.2,uk.org.publicwhip/debate/2024-04-15e.121.1.1,house-of-commons,110
uk.org.publicwhip/debate/2024-04-15e.125.2,uk.org.publicwhip/debate/2024-04-15e.80.5.5,house-of-commons,111
uk.org.publicwhip/debate/2024-04-15e.130.2,uk.org.publicwhip/debate/2024-04-15e.130.1.1,house-of-commons,112
uk.org.publicwhip/debate/2024-04-16e.268.0,uk.org.publicwhip/debate/2024-04-16e.185.2.1,house-of-commons,64
uk.org.publicwhip/debate/2024-04-17d.355.2,uk.org.publicwhip/debate/2024-04-17d.355.1.4,house-of-commons,60
uk.org.publicwhip/debate/2024-04-17d.360.0,uk.org.publicwhip/debate/2024-04-17d.355.3.5,house-of-commons,57
uk.org.publicwhip/debate/2024-04-17d.364.2,uk.org.publicwhip/debate/2024-04-17d.364.1.1,house-of-commons,58
uk.org.publicwhip/debate/2024-04-17d.368.2,uk.org.publicwhip/debate/2024-04-17d.368.1.1,house-of-commons,59
uk.org.publicwhip/debate/2024-04-17d.404.0,uk.org.publicwhip/debate/2024-04-17d.387.0.1,house-of-commons,62
uk.org.publicwhip/debate/2024-04-17d.406.0,uk.org.publicwhip/debate/2024-04-17d.373.3.1,house-of-commons,61
uk.org.publicwhip/debate/2024-04-22c.681.1,uk.org.publicwhip/debate/2024-04-22c.681.0.3,house-of-commons,24
uk.org.publicwhip/debate/2024-04-22c.685.2,uk.org.publicwhip/debate/2024-04-22c.681.2.5,house-of-commons,22
uk.org.publicwhip/debate/2024-04-22c.690.0,uk.org.publicwhip/debate/2024-04-22c.685.3.4,house-of-commons,23
uk.org.publicwhip/debate/2024-04-22c.693.8,uk.org.publicwhip/debate/2024-04-22c.693.7.1,house-of-commons,25
uk.org.publicwhip/debate/2024-04-22c.762.0,uk.org.publicwhip/debate/2024-04-22c.760.3.6,house-of-commons,27
uk.org.publicwhip/debate/2024-04-22c.766.0,uk.org.publicwhip/debate/2024-04-22c.762.1.4,house-of-commons,26
uk.org.publicwhip/debate/2024-04-24b.1032.0,uk.org.publicwhip/debate/2024-04-24b.964.4.1,house-of-commons,116
uk.org.publicwhip/debate/2024-04-24b.1035.2,uk.org.publicwhip/debate/2024-04-24b.1035.1.1,house-of-commons,117
uk.org.publicwhip/debate/2024-04-24b.1076.0,uk.org.publicwhip/debate/2024-04-24b.1075.3.3,house-of-commons,118
uk.org.publicwhip/debate/2024-04-24b.1114.3,uk.org.publicwhip/debate/2024-04-24b.1114.2.1,house-of-commons,119
uk.org.publicwhip/debate/2024-04-29a.80.5,uk.org.publicwhip/debate/2024-04-29a.65.5.1,house-of-commons,10
uk.org.publicwhip/debate/2024-04-30a.211.1,uk.org.publicwhip/debate/2024-04-30a.211.0.2,house-of-commons,142
uk.org.publicwhip/debate/2024-04-30a.214.2,uk.org.publicwhip/debate/2024-04-30a.214.1.1,house-of-commons,138
uk.org.publicwhip/debate/2024-04-30a.218.2,uk.org.publicwhip/debate/2024-04-30a.218.1.1,house-of-commons,139
uk.org.publicwhip/debate/2024-04-30a.221.2,uk.org.publicwhip/debate/2024-04-30a.221.1.1,house-of-commons,140
uk.org.publicwhip/debate/2024-04-30a.225.4,uk.org.publicwhip/debate/2024-04-30a.225.3.1,house-of-commons,141
uk.org.publicwhip/debate/2024-05-08c.624.0,uk.org.publicwhip/debate/2024-05-08c.623.1.1,house-of-commons,82
uk.org.publicwhip/debate/2024-05-08c.628.2,uk.org.publicwhip/debate/2024-05-08c.628.1.1,house-of-commons,83
uk.org.publicwhip/debate/2024-05-08c.644.4,uk.org.publicwhip/debate/2024-05-08c.644.3.1,house-of-commons,84
uk.org.publicwhip/debate/2024-05-08c.648.2,uk.org.publicwhip/debate/2024-05-08c.648.1.1,house-of-commons,85
uk.org.publicwhip/debate/2024-05-13c.104.1,uk.org.publicwhip/debate/2024-05-13c.104.0.3,house-of-commons,65
uk.org.publicwhip/debate/2024-05-15c.379.2,uk.org.publicwhip/debate/2024-05-15c.379.1.1,house-of-commons,47
uk.org.publicwhip/debate/2024-05-15c.384.2,uk.org.publicwhip/debate/2024-05-15c.384.1.1,house-of-commons,48
uk.org.publicwhip/debate/2024-05-15c.388.2,uk.org.publicwhip/debate/2024-05-15c.388.1.1,house-of-commons,49
uk.org.publicwhip/debate/2024-05-17a.533.3,uk.org.publicwhip/debate/2024-05-17a.533.2.2,house-of-commons,81
uk.org.publicwhip/debate/2024-05-21a.800.2,uk.org.publicwhip/debate/2024-05-21a.800.3.4,house-of-commons,44
uk.org.publicwhip/debate/2024-05-21a.838.0,uk.org.publicwhip/debate/2024-05-21a.838.1.3,house-of-commons,45
uk.org.publicwhip/debate/2024-05-22b.915.0,uk.org.publicwhip/debate/2024-05-22b.910.2.1,house-of-commons,32
uk.org.publicwhip/debate/2024-05-22b.978.2,uk.org.publicwhip/debate/2024-05-22b.978.1.1,house-of-commons,33
uk.org.publicwhip/debate/2024-05-23c.1102.0,uk.org.publicwhip/debate/2024-05-23c.1093.2.1,house-of-commons,18
uk.org.publicwhip/debate/2024-05-24c.1171.0,uk.org.publicwhip/debate/2024-05-24c.1167.1.1,house-of-commons,129
uk.org.publicwhip/debate/2024-07-22e.490.0,uk.org.publicwhip/debate/2024-07-22e.490.1.4,house-of-commons,63
uk.org.publicwhip/debate/2024-07-23e.629.5,uk.org.publicwhip/debate/2024-07-23e.527.5.1,house-of-commons,21
uk.org.publicwhip/debate/2024-07-23e.633.0,uk.org.publicwhip/debate/2024-07-23e.629.6.5,house-of-commons,19
uk.org.publicwhip/debate/2024-07-23e.637.0,uk.org.publicwhip/debate/2024-07-23e.633.1.5,house-of-commons,20
uk.org.publicwhip/debate/2024-07-25e.851.4,uk.org.publicwhip/debate/2024-07-25e.851.5.3,house-of-commons,46
uk.org.publicwhip/debate/2024-07-29c.1138.0,uk.org.publicwhip/debate/2024-07-29c.1071.2.1,house-of-commons,17
uk.org.publicwhip/debate/2024-09-03e.263.3,uk.org.publicwhip/debate/2024-09-03e.263.1.1,house-of-commons,92
uk.org.publicwhip/debate/2024-09-03e.268.0,uk.org.publicwhip/debate/2024-09-03e.263.4.5,house-of-commons,93
uk.org.publicwhip/debate/2024-09-03e.271.0,uk.org.publicwhip/debate/2024-09-03e.268.1.3,house-of-commons,94
uk.org.publicwhip/debate/2024-09-04c.381.0,uk.org.publicwhip/debate/2024-09-04c.333.4.1,house-of-commons,155
uk.org.publicwhip/debate/2024-09-04c.384.0,uk.org.publicwhip/debate/2024-09-04c.381.1.3,house-of-commons,154
uk.org.publicwhip/debate/2024-09-05h.530.3,uk.org.publicwhip/debate/2024-09-05h.462.1.1,house-of-commons,126
uk.org.publicwhip/debate/2024-09-05h.534.0,uk.org.publicwhip/debate/2024-09-05h.455.3.1,house-of-commons,125
uk.org.publicwhip/debate/2024-09-10a.736.0,uk.org.publicwhip/debate/2024-09-10a.712.2.1,house-of-commons,5
uk.org.publicwhip/debate/2024-09-10a.792.6,uk.org.publicwhip/debate/2024-09-10a.792.5.4,house-of-commons,6
uk.org.publicwhip/debate/2024-10-08d.225.1,uk.org.publicwhip/debate/2024-10-08d.164.2.1,house-of-commons,50
uk.org.publicwhip/debate/2024-10-08d.271.0,uk.org.publicwhip/debate/2024-10-08d.230.1.1,house-of-commons,51
uk.org.publicwhip/debate/2024-10-09c.415.0,uk.org.publicwhip/debate/2024-10-09c.332.0,house-of-commons,143
uk.org.publicwhip/debate/2024-10-15c.809.3,uk.org.publicwhip/debate/2024-10-15c.809.2.2,house-of-commons,156
uk.org.publicwhip/debate/2024-10-16e.884.0,uk.org.publicwhip/debate/2024-10-16e.882.1.13,house-of-commons,170
uk.org.publicwhip/debate/2024-10-16e.945.0,uk.org.publicwhip/debate/2024-10-16e.944.3.5,house-of-commons,171
uk.org.publicwhip/debate/2024-10-21e.140.0,uk.org.publicwhip/debate/2024-10-21e.55.1.1,house-of-commons,107
uk.org.publicwhip/debate/2024-10-21e.144.0,uk.org.publicwhip/debate/2024-10-21e.46.3.1,house-of-commons,106
uk.org.publicwhip/debate/2024-10-29g.764.0,uk.org.publicwhip/debate/2024-10-29g.767.3.3,house-of-commons,77
uk.org.publicwhip/debate/2024-10-29g.767.2,uk.org.publicwhip/debate/2024-10-29g.767.1.1,house-of-commons,79
uk.org.publicwhip/debate/2024-10-29g.771.0,uk.org.publicwhip/debate/2024-10-29g.709.4.1,house-of-commons,80
uk.org.publicwhip/debate/2024-10-29g.777.0,uk.org.publicwhip/debate/2024-10-29g.774.0.1,house-of-commons,78
uk.org.publicwhip/debate/2024-11-06e.412.0,uk.org.publicwhip/debate/2024-11-06e.411.3.1,house-of-commons,147
uk.org.publicwhip/debate/2024-11-06e.416.2,uk.org.publicwhip/debate/2024-11-06e.416.1.1,house-of-commons,144
uk.org.publicwhip/debate/2024-11-06e.420.2,uk.org.publicwhip/debate/2024-11-06e.420.1.1,house-of-commons,145
uk.org.publicwhip/debate/2024-11-06e.425.0,uk.org.publicwhip/debate/2024-11-06e.424.7.1,house-of-commons,148
uk.org.publicwhip/debate/2024-11-06e.430.0,uk.org.publicwhip/debate/2024-11-06e.429.1.1,house-of-commons,149
uk.org.publicwhip/debate/2024-11-06e.435.0,uk.org.publicwhip/debate/2024-11-06e.434.1.1,house-of-commons,146
uk.org.publicwhip/debate/2024-11-06e.447.0,uk.org.publicwhip/debate/2024-11-06e.445.7.1,house-of-commons,151
uk.org.publicwhip/debate/2024-11-06e.453.0,uk.org.publicwhip/debate/2024-11-06e.451.1.1,house-of-commons,152
uk.org.publicwhip/debate/2024-11-06e.457.0,uk.org.publicwhip/debate/2024-11-06e.456.1.1,house-of-commons,150
uk.org.publicwhip/debate/2024-11-06e.466.0,uk.org.publicwhip/debate/2024-11-06e.462.3.1,house-of-commons,153
uk.org.publicwhip/debate/2024-11-12d.738.2,uk.org.publicwhip/debate/2024-11-12d.738.1.1,house-of-commons,53
uk.org.publicwhip/debate/2024-11-12d.742.2,uk.org.publicwhip/debate/2024-11-12d.742.1.1,house-of-commons,54
uk.org.publicwhip/debate/2024-11-12d.746.0,uk.org.publicwhip/debate/2024-11-12d.745.1.1,house-of-commons,55
uk.org.publicwhip/debate/2024-11-12d.749.2,uk.org.publicwhip/debate/2024-11-12d.749.1.1,house-of-commons,56
uk.org.publicwhip/debate/2024-11-12d.756.1,uk.org.publicwhip/debate/2024-11-12d.753.0.1,house-of-commons,52
uk.org.publicwhip/debate/2024-11-13c.881.3,uk.org.publicwhip/debate/2024-11-13c.881.2.1,house-of-commons,0
uk.org.publicwhip/debate/2024-11-19d.192.0,uk.org.publicwhip/debate/2024-11-19d.191.1.8,house-of-commons,16
uk.org.publicwhip/debate/2024-11-19d.196.2,uk.org.publicwhip/debate/2024-11-19d.196.1.1,house-of-commons,15
uk.org.publicwhip/debate/2024-11-25a.597.1,uk.org.publicwhip/debate/2024-11-25a.558.2.1,house-of-commons,124
uk.org.publicwhip/debate/2024-11-25a.601.0,uk.org.publicwhip/debate/2024-11-25a.552.3.1,house-of-commons,123
uk.org.publicwhip/spor/2024-01-10.21.12,uk.org.publicwhip/spor/2024-01-10.21.12,scottish-parliament,57
uk.org.publicwhip/spor/2024-01-10.21.16,uk.org.publicwhip/spor/2024-01-10.21.13.0,scottish-parliament,58
uk.org.publicwhip/spor/2024-01-10.21.8,uk.org.publicwhip/spor/2024-01-10.21.8,scottish-parliament,56
uk.org.publicwhip/spor/2024-01-11.29.10,uk.org.publicwhip/spor/2024-01-11.29.10,scottish-parliament,0
uk.org.publicwhip/spor/2024-01-11.29.20,uk.org.publicwhip/spor/2024-01-11.29.20,scottish-parliament,1
uk.org.publicwhip/spor/2024-01-11.29.28,uk.org.publicwhip/spor/2024-01-11.29.21.0,scottish-parliament,2
uk.org.publicwhip/spor/2024-01-16.9.6,uk.org.publicwhip/spor/2024-01-16.9.6,scottish-parliament,49
uk.org.publicwhip/spor/2024-01-17.22.10,uk.org.publicwhip/spor/2024-01-17.22.9.0,scottish-parliament,131
uk.org.publicwhip/spor/2024-01-17.22.16,uk.org.publicwhip/spor/2024-01-17.22.16,scottish-parliament,129
uk.org.publicwhip/spor/2024-01-17.22.22,uk.org.publicwhip/spor/2024-01-17.22.22,scottish-parliament,130
uk.org.publicwhip/spor/2024-01-17.22.28,uk.org.publicwhip/spor/2024-01-17.22.23.0,scottish-parliament,132
uk.org.publicwhip/spor/2024-01-17.22.4,uk.org.publicwhip/spor/2024-01-17.22.4,scottish-parliament,127
uk.org.publicwhip/spor/2024-01-17.22.8,uk.org.publicwhip/spor/2024-01-17.22.8,scottish-parliament,128
uk.org.publicwhip/spor/2024-01-18.32.8,uk.org.publicwhip/spor/2024-01-18.32.8,scottish-parliament,241
uk.org.publicwhip/spor/2024-01-23.8.7,uk.org.publicwhip/spor/2024-01-23.8.7,scottish-parliament,72
uk.org.publicwhip/spor/2024-01-24.19.14,uk.org.publicwhip/spor/2024-01-24.19.14,scottish-parliament,134
uk.org.publicwhip/spor/2024-01-24.19.20,uk.org.publicwhip/spor/2024-01-24.19.15.0,scottish-parliament,135
uk.org.publicwhip/spor/2024-01-24.19.6,uk.org.publicwhip/spor/2024-01-24.19.6,scottish-parliament,133
uk.org.publicwhip/spor/2024-01-25.31.10,uk.org.publicwhip/spor/2024-01-25.31.10,scottish-parliament,140
uk.org.publicwhip/spor/2024-01-25.31.6,uk.org.publicwhip/spor/2024-01-25.31.6,scottish-parliament,139
uk.org.publicwhip/spor/2024-01-30.7.10,uk.org.publicwhip/spor/2024-01-30.7.10,scottish-parliament,36
uk.org.publicwhip/spor/2024-01-30.7.16,uk.org.publicwhip/spor/2024-01-30.7.16,scottish-parliament,37
uk.org.publicwhip/spor/2024-01-30.7.20,uk.org.publicwhip/spor/2024-01-30.7.20,scottish-parliament,38
uk.org.publicwhip/spor/2024-01-30.7.24,uk.org.publicwhip/spor/2024-01-30.7.21.0,scottish-parliament,39
uk.org.publicwhip/spor/2024-01-31.24.4,uk.org.publicwhip/spor/2024-01-31.24.4,scottish-parliament,160
uk.org.publicwhip/spor/2024-01-31.24.8,uk.org.publicwhip/spor/2024-01-31.24.5.0,scottish-parliament,161
uk.org.publicwhip/spor/2024-02-07.23.10,uk.org.publicwhip/spor/2024-02-07.23.10,scottish-parliament,20
uk.org.publicwhip/spor/2024-02-07.23.14,uk.org.publicwhip/spor/2024-02-07.23.14,scottish-parliament,21
uk.org.publicwhip/spor/2024-02-07.23.4,uk.org.publicwhip/spor/2024-02-07.23.4,scottish-parliament,19
